#NeuronID: 722817260 
#Skeleton node number: 4332
0.0009390115737915039 0 0 1.0
0.004517316818237305 0 0 1.0
0.010485708713531494 0 0 1.0
0.0128822922706604 0 0 1.0
0.02129971981048584 0 0 1.0
0.03162181377410889 0 0 1.0
0.03820520639419556 0 0 1.0
0.04399299621582031 0 0 1.0
0.051141440868377686 0 0 1.0
0.055667877197265625 0 0 1.0
0.05838513374328613 0 0 1.0
0.06111115217208862 0 0 1.0
0.0719107985496521 0 0 1.0
0.0775308609008789 0 0 1.0
0.07782655954360962 0 0 1.0
0.07951569557189941 0 0 1.0
0.07982832193374634 0 0 1.0
0.08116811513900757 0 0 1.0
0.08248627185821533 0 0 1.0
0.07883071899414062 0 0 1.0
0.07783764600753784 0 0 1.0
0.07688415050506592 0 0 1.0
0.07667773962020874 0 0 1.0
0.07493925094604492 0 0 1.0
0.07263994216918945 0 0 1.0
0.07218098640441895 0 0 1.0
0.07062005996704102 0 0 1.0
0.06640005111694336 0 0 1.0
0.06394362449645996 0 0 1.0
0.06225621700286865 0 0 1.0
0.06213188171386719 0 0 1.0
0.06123697757720947 0 0 1.0
0.06245797872543335 0 0 1.0
0.06331080198287964 0 0 1.0
0.0644540786743164 0 0 1.0
0.06432944536209106 0 0 1.0
0.06487250328063965 0 0 1.0
0.06484401226043701 0 0 1.0
0.06773543357849121 0 0 1.0
0.06809765100479126 0 0 1.0
0.07014220952987671 0 0 1.0
0.07210630178451538 0 0 1.0
0.07297587394714355 0 0 1.0
0.07513707876205444 0 0 1.0
0.07849043607711792 0 0 1.0
0.08118170499801636 0 0 1.0
0.0820462703704834 0 0 1.0
0.08205705881118774 0 0 1.0
0.08208805322647095 0 0 1.0
0.08207279443740845 0 0 1.0
0.08108693361282349 0 0 1.0
0.08121103048324585 0 0 1.0
0.08186107873916626 0 0 1.0
0.0817950963973999 0 0 1.0
0.0818108320236206 0 0 1.0
0.08042275905609131 0 0 1.0
0.08110946416854858 0 0 1.0
0.08239138126373291 0 0 1.0
0.0845152735710144 0 0 1.0
0.08458322286605835 0 0 1.0
0.08461546897888184 0 0 1.0
0.08493548631668091 0 0 1.0
0.08557915687561035 0 0 1.0
0.08552640676498413 0 0 1.0
0.08644676208496094 0 0 1.0
0.08900731801986694 0 0 1.0
0.09185022115707397 0 0 1.0
0.09493505954742432 0 0 1.0
0.0986449122428894 0 0 1.0
0.1031615138053894 0 0 1.0
0.10648947954177856 0 0 1.0
0.10917633771896362 0 0 1.0
0.11187607049942017 0 0 1.0
0.11291486024856567 0 0 1.0
0.1154395341873169 0 0 1.0
0.11559188365936279 0 0 1.0
0.11692965030670166 0 0 1.0
0.11791563034057617 0 0 1.0
0.1186022162437439 0 0 1.0
0.1203681230545044 0 0 1.0
0.11934810876846313 0 0 1.0
0.11727309226989746 0 0 1.0
0.11861807107925415 0 0 1.0
0.11798614263534546 0 0 1.0
0.11929404735565186 0 0 1.0
0.11962538957595825 0 0 1.0
0.12146943807601929 0 0 1.0
0.1228339672088623 0 0 1.0
0.12508100271224976 0 0 1.0
0.12620246410369873 0 0 1.0
0.12935781478881836 0 0 1.0
0.1316521167755127 0 0 1.0
0.1326543092727661 0 0 1.0
0.13413453102111816 0 0 1.0
0.13656401634216309 0 0 1.0
0.1401882767677307 0 0 1.0
0.14298498630523682 0 0 1.0
0.1443558931350708 0 0 1.0
0.14650416374206543 0 0 1.0
0.14830231666564941 0 0 1.0
0.1506924033164978 0 0 1.0
0.15205007791519165 0 0 1.0
0.1542356014251709 0 0 1.0
0.15664058923721313 0 0 1.0
0.16037678718566895 0 0 1.0
0.16353285312652588 0 0 1.0
0.16553229093551636 0 0 1.0
0.16778618097305298 0 0 1.0
0.16993695497512817 0 0 1.0
0.17087221145629883 0 0 1.0
0.17401766777038574 0 0 1.0
0.17766499519348145 0 0 1.0
0.17958205938339233 0 0 1.0
0.18454104661941528 0 0 1.0
0.18490135669708252 0 0 1.0
0.1865915060043335 0 0 1.0
0.18800920248031616 0 0 1.0
0.1887550950050354 0 0 1.0
0.1898297667503357 0 0 1.0
0.19333994388580322 0 0 1.0
0.19491183757781982 0 0 1.0
0.1988307237625122 0 0 1.0
0.2035267949104309 0 0 1.0
0.20719867944717407 0 0 1.0
0.2136552333831787 0 0 1.0
0.21837890148162842 0 0 1.0
0.22161895036697388 0 0 1.0
0.2256130576133728 0 0 1.0
0.22818070650100708 0 0 1.0
0.23333579301834106 0 0 1.0
0.23873478174209595 0 0 1.0
0.24322307109832764 0 0 1.0
0.2443690299987793 0 0 1.0
0.24652040004730225 0 0 1.0
0.24924170970916748 0 0 1.0
0.2521288990974426 0 0 1.0
0.2557169198989868 0 0 1.0
0.2605494260787964 0 0 1.0
0.2664233446121216 0 0 1.0
0.27462536096572876 0 0 1.0
0.28310203552246094 0 0 1.0
0.2904999852180481 0 0 1.0
0.2970271706581116 0 0 1.0
0.3017180562019348 0 0 1.0
0.30841779708862305 0 0 1.0
0.31440770626068115 0 0 1.0
0.32243406772613525 0 0 1.0
0.3304189443588257 0 0 1.0
0.33540624380111694 0 0 1.0
0.3433292508125305 0 0 1.0
0.3510128855705261 0 0 1.0
0.35910552740097046 0 0 1.0
0.36532062292099 0 0 1.0
0.371185839176178 0 0 1.0
0.3790855407714844 0 0 1.0
0.38439708948135376 0 0 1.0
0.3914644122123718 0 0 1.0
0.39742136001586914 0 0 1.0
0.4037022590637207 0 0 1.0
0.4105815291404724 0 0 1.0
0.41761958599090576 0 0 1.0
0.42322838306427 0 0 1.0
0.4298224449157715 0 0 1.0
0.4379376173019409 0 0 1.0
0.4426119923591614 0 0 1.0
0.45021432638168335 0 0 1.0
0.45720481872558594 0 0 1.0
0.4641132950782776 0 0 1.0
0.47070157527923584 0 0 1.0
0.47751474380493164 0 0 1.0
0.48438572883605957 0 0 1.0
0.4911763072013855 0 0 1.0
0.5008068084716797 0 0 1.0
0.5074377059936523 0 0 1.0
0.5149362087249756 0 0 1.0
0.5254085063934326 0 0 1.0
0.5320091247558594 0 0 1.0
0.5401637554168701 0 0 1.0
0.5460250377655029 0 0 1.0
0.5511734485626221 0 0 1.0
0.5570236444473267 0 0 1.0
0.5637141466140747 0 0 1.0
0.5731245279312134 0 0 1.0
0.5768219232559204 0 0 1.0
0.584195613861084 0 0 1.0
0.5901414752006531 0 0 1.0
0.5958566665649414 0 0 1.0
0.6030995845794678 0 0 1.0
0.6103359460830688 0 0 1.0
0.6175656914710999 0 0 1.0
0.6263400316238403 0 0 1.0
0.6328663229942322 0 0 1.0
0.6446003913879395 0 0 1.0
0.6502542495727539 0 0 1.0
0.656086802482605 0 0 1.0
0.6612847447395325 0 0 1.0
0.6709762811660767 0 0 1.0
0.6811133027076721 0 0 1.0
0.687411904335022 0 0 1.0
0.6958833932876587 0 0 1.0
0.7038915753364563 0 0 1.0
0.7117894887924194 0 0 1.0
0.7181520462036133 0 0 1.0
0.7246108055114746 0 0 1.0
0.7330279350280762 0 0 1.0
0.7416812181472778 0 0 1.0
0.74969482421875 0 0 1.0
0.7554956674575806 0 0 1.0
0.7628167271614075 0 0 1.0
0.770127534866333 0 0 1.0
0.7796478867530823 0 0 1.0
0.788439154624939 0 0 1.0
0.7955886125564575 0 0 1.0
0.8013467788696289 0 0 1.0
0.8093345761299133 0 0 1.0
0.8169484734535217 0 0 1.0
0.8241665363311768 0 0 1.0
0.8327596187591553 0 0 1.0
0.8420943021774292 0 0 1.0
0.852226972579956 0 0 1.0
0.8615265488624573 0 0 1.0
0.8682394027709961 0 0 1.0
0.873899519443512 0 0 1.0
0.8814280033111572 0 0 1.0
0.8895103931427002 0 0 1.0
0.8983192443847656 0 0 1.0
0.9051114320755005 0 0 1.0
0.9110080003738403 0 0 1.0
0.9175061583518982 0 0 1.0
0.9234706163406372 0 0 1.0
0.9299705624580383 0 0 1.0
0.9357204437255859 0 0 1.0
0.9442160129547119 0 0 1.0
0.9535883665084839 0 0 1.0
0.9628556370735168 0 0 1.0
0.9697116613388062 0 0 1.0
0.9765387177467346 0 0 1.0
0.9839019179344177 0 0 1.0
0.9926581382751465 0 0 1.0
1.0 0 0 1.0
0.9934807419776917 0 0 1.0
0.9898186922073364 0 0 1.0
0.9833014011383057 0 0 1.0
0.9765608310699463 0 0 1.0
0.9700385332107544 0 0 1.0
0.9612440466880798 0 0 1.0
0.9532656073570251 0 0 1.0
0.9464632868766785 0 0 1.0
0.9398956894874573 0 0 1.0
0.9323956966400146 0 0 1.0
0.9252244234085083 0 0 1.0
0.9159255027770996 0 0 1.0
0.9073947668075562 0 0 1.0
